"Order";"Level";"Code";"Parent";"Description"
"1459243";"5";"61119";"6111";"Wholesale trade services, except on a fee or contract basis, of agricultural raw materials n.e.c."
"1459244";"4";"6112";"611";"Wholesale trade services, except on a fee or contract basis, of food, beverages and tobacco"
"1459245";"5";"61121";"6112";"Wholesale trade services, except on a fee or contract basis, of fruits and vegetables"
"1459246";"5";"61122";"6112";"Wholesale trade services, except on a fee or contract basis, of dairy products, eggs and edible oils and fats"
"1459247";"5";"61123";"6112";"Wholesale trade services, except on a fee or contract basis, of meat, poultry and game"
"1459248";"5";"61124";"6112";"Wholesale trade services, except on a fee or contract basis, of fish and other seafood"
"1459249";"5";"61125";"6112";"Wholesale trade services, except on a fee or contract basis, of sugar confectionery and bakery products"
"1459250";"5";"61126";"6112";"Wholesale trade services, except on a fee or contract basis, of beverages"
"1459251";"5";"61127";"6112";"Wholesale trade services, except on a fee or contract basis, of coffee, tea and spices"
"1459252";"5";"61128";"6112";"Wholesale trade services, except on a fee or contract basis, of tobacco products"
"1459253";"5";"61129";"6112";"Wholesale trade services, except on a fee or contract basis, of food products n.e.c."
"1459254";"4";"6113";"611";"Wholesale trade services, except on a fee or contract basis, of textiles, clothing and footwear"
"1459255";"5";"61131";"6113";"Wholesale trade services, except on a fee or contract basis, of yarn and fabrics"
"1459256";"5";"61132";"6113";"Wholesale trade services, except on a fee or contract basis, of household linens, curtains, net curtains and diverse household articles of textile materials"
"1459257";"5";"61133";"6113";"Wholesale trade services, except on a fee or contract basis, of articles of clothing, articles of fur and clothing accessories"
"1459258";"5";"61134";"6113";"Wholesale trade services, except on a fee or contract basis, of footwear"
"1459259";"4";"6114";"611";"Wholesale trade services, except on a fee or contract basis, of household appliances, articles and equipment"
"1459260";"5";"61141";"6114";"Wholesale trade services, except on a fee or contract basis, of household furniture"
"1459261";"5";"61142";"6114";"Wholesale trade services, except on a fee or contract basis, of radio and television equipment and recorded audio and video disks and tapes"
"1459262";"5";"61143";"6114";"Wholesale trade services, except on a fee or contract basis, of articles for lighting"
"1459263";"5";"61144";"6114";"Wholesale trade services, except on a fee or contract basis, of household appliances"
"1459264";"5";"61145";"6114";"Wholesale trade services, except on a fee or contract basis, of miscellaneous household utensils, cutlery, crockery, glassware, china and pottery"
"1459265";"5";"61146";"6114";"Wholesale trade services, except on a fee or contract basis, of wickerwork, cork goods, cooper's ware and other wooden ware"
"1459266";"4";"6115";"611";"Wholesale trade services, except on a fee or contract basis, of miscellaneous consumer goods"
"1459267";"5";"61151";"6115";"Wholesale trade services, except on a fee or contract basis, of books, newspapers, magazines and stationery"
"1459268";"5";"61152";"6115";"Wholesale trade services, except on a fee or contract basis, of photographic, optical and precision equipment"
"1459269";"5";"61153";"6115";"Wholesale trade services, except on a fee or contract basis, of games and toys"
"1459270";"5";"61154";"6115";"Wholesale trade services, except on a fee or contract basis, of watches, clocks and jewellery"
"1459271";"5";"61155";"6115";"Wholesale trade services, except on a fee or contract basis, of sports goods (incl. bicycles)"
"1459272";"5";"61156";"6115";"Wholesale trade services, except on a fee or contract basis, of leather goods and travel accessories"
"1459273";"5";"61159";"6115";"Wholesale trade services, except on a fee or contract basis, of miscellaneous consumer goods n.e.c."
"1459274";"4";"6116";"611";"Wholesale trade services, except on a fee or contract basis, of construction materials and hardware"
"1459275";"5";"61161";"6116";"Wholesale trade services, except on a fee or contract basis, of construction materials and flat glass"
"1459276";"5";"61162";"6116";"Wholesale trade services, except on a fee or contract basis, of fittings, fixtures and ceramic sanitary fixtures"
"1459277";"5";"61163";"6116";"Wholesale trade services, except on a fee or contract basis, of wallpaper and floor coverings"
"1459278";"5";"61164";"6116";"Wholesale trade services, except on a fee or contract basis, of paints, varnishes and lacquers"
"1459279";"5";"61165";"6116";"Wholesale trade services, except on a fee or contract basis, of hardware and hand tools"
"1459280";"4";"6117";"611";"Wholesale trade services, except on a fee or contract basis, of chemical and pharmaceutical products"
"1459281";"5";"61171";"6117";"Wholesale trade services, except on a fee or contract basis, of basic industrial chemicals and synthetic resins"
"1459282";"5";"61172";"6117";"Wholesale trade services, except on a fee or contract basis, of fertilizers and agrochemical products"
"1459283";"5";"61173";"6117";"Wholesale trade services, except on a fee or contract basis, of pharmaceutical products"
"1459284";"5";"61174";"6117";"Wholesale trade services, except on a fee or contract basis, of medical and orthopaedic goods"
"1459285";"5";"61175";"6117";"Wholesale trade services, except on a fee or contract basis, of perfumery articles, cosmetic articles and toilet soaps"
"1459286";"5";"61176";"6117";"Wholesale trade services, except on a fee or contract basis, of cleaning materials"
"1459287";"4";"6118";"611";"Wholesale trade services, except on a fee or contract basis, of machinery, equipment and supplies"
"1459288";"5";"61181";"6118";"Wholesale trade services, except on a fee or contract basis, of motor vehicles, motorcycles, snowmobiles and related parts and accessories"
"1459289";"5";"61182";"6118";"Wholesale trade services, except on a fee or contract basis, of other transport equipment, except bicycles"
"1459290";"5";"61183";"6118";"Wholesale trade services, except on a fee or contract basis, of office machinery and equipment including office furniture"
"1459291";"5";"61184";"6118";"Wholesale trade services, except on a fee or contract basis, of computers and packaged software"
"1459292";"5";"61185";"6118";"Wholesale trade services, except on a fee or contract basis, of electronic and telecommunications equipment and parts"
"1459293";"5";"61186";"6118";"Wholesale trade services, except on a fee or contract basis, of agricultural lawn and garden machinery and equipment, including tractors"
"1459294";"5";"61187";"6118";"Wholesale trade services, except on a fee or contract basis, of mining, construction and civil engineering machinery and equipment"
"1459295";"5";"61188";"6118";"Wholesale trade services, except on a fee or contract basis, of other industry-specific machinery and equipment and related operating supplies"
"1459296";"5";"61189";"6118";"Wholesale trade services, except on a fee or contract basis, of other machinery and equipment n.e.c."
"1459297";"4";"6119";"611";"Wholesale trade services, except on a fee or contract basis, of other products"
"1459298";"5";"61191";"6119";"Wholesale trade services, except on a fee or contract basis, of solid, liquid and gaseous fuels and related products"
"1459299";"5";"61192";"6119";"Wholesale trade services, except on a fee or contract basis, of metal ores and metal in primary forms"
"1459300";"5";"61193";"6119";"Wholesale trade services, except on a fee or contract basis, of wood in the rough"
"1459301";"5";"61194";"6119";"Wholesale trade services, except on a fee or contract basis, of paper and paperboard"
"1459302";"5";"61195";"6119";"Wholesale trade services, except on a fee or contract basis, of waste and scrap and materials for recycling"
"1459303";"5";"61197";"6119";"Wholesale trade services, except on a fee or contract basis, of electricity"
"1459304";"5";"61198";"6119";"Wholesale trade services, except on a fee or contract basis, of water"
"1459305";"5";"61199";"6119";"Wholesale trade services, except on a fee or contract basis, of non-metallic minerals and other products n.e.c."
"1459306";"3";"612";"61";"Wholesale trade services on a fee or contract basis"
"1459307";"4";"6121";"612";"Wholesale trade services on a fee or contract basis, of raw agricultural products and live animals"
"1459308";"5";"61211";"6121";"Wholesale trade services on a fee or contract basis, of grains and oilseeds and oleaginous fruits, seeds and animal feed"
"1459309";"5";"61212";"6121";"Wholesale trade services on a fee or contract basis, of flowers and plants"
"1459310";"5";"61213";"6121";"Wholesale trade services on a fee or contract basis, of unmanufactured tobacco"
"1459311";"5";"61214";"6121";"Wholesale trade services on a fee or contract basis, of live animals, including pet animals"
"1459312";"5";"61215";"6121";"Wholesale trade services on a fee or contract basis, of hides, skins and leather"
"1459313";"5";"61219";"6121";"Wholesale trade services on a fee or contract basis, of agricultural raw materials n.e.c."
"1459314";"4";"6122";"612";"Wholesale trade services on a fee or contract basis, of food, beverages and tobacco"
"1459315";"5";"61221";"6122";"Wholesale trade services on a fee or contract basis, of fruits and vegetables"
"1459316";"5";"61222";"6122";"Wholesale trade services on a fee or contract basis, of dairy products, eggs and edible oils and fats"
"1459317";"5";"61223";"6122";"Wholesale trade services on a fee or contract basis, of meat, poultry and game"
"1459318";"5";"61224";"6122";"Wholesale trade services on a fee or contract basis, of fish and other seafood"
"1459319";"5";"61225";"6122";"Wholesale trade services on a fee or contract basis, of sugar confectionery and bakery products"
"1459320";"5";"61226";"6122";"Wholesale trade services on a fee or contract basis, of beverages"
"1459321";"5";"61227";"6122";"Wholesale trade services on a fee or contract basis, of coffee, tea and spices"
"1459322";"5";"61228";"6122";"Wholesale trade services on a fee or contract basis, of tobacco products"
"1459323";"5";"61229";"6122";"Wholesale trade services on a fee or contract basis, of food products n.e.c."
"1459324";"4";"6123";"612";"Wholesale trade services on a fee or contract basis, of textiles, clothing and footwear"
"1459325";"5";"61231";"6123";"Wholesale trade services on a fee or contract basis, of yarn and fabrics"
"1459326";"5";"61232";"6123";"Wholesale trade services on a fee or contract basis, of household linens, curtains, net curtains and diverse household articles"
