"Order";"Level";"Code";"Parent";"Description"
"685278";"4";"8524";"852";"Armoured car services"
"685279";"5";"85240";"8524";"Armoured car services"
"685280";"4";"8525";"852";"Guard services"
"685281";"5";"85250";"8525";"Guard services"
"685282";"4";"8529";"852";"Other security services"
"685283";"5";"85290";"8529";"Other security services"
"685284";"3";"853";"85";"Cleaning services"
"685285";"4";"8531";"853";"Disinfecting and exterminating services"
"685286";"5";"85310";"8531";"Disinfecting and exterminating services"
"685287";"4";"8532";"853";"Window cleaning services"
"685288";"5";"85320";"8532";"Window cleaning services"
"685289";"4";"8533";"853";"General cleaning services"
"685290";"5";"85330";"8533";"General cleaning services"
"685291";"4";"8534";"853";"Specialized cleaning services"
"685292";"5";"85340";"8534";"Specialized cleaning services"
"685293";"3";"854";"85";"Packaging services"
"685294";"4";"8540";"854";"Packaging services"
"685295";"5";"85400";"8540";"Packaging services"
"685296";"3";"855";"85";"Travel arrangement, tour operator and related services"
"685297";"4";"8551";"855";"Reservation services for transportation"
"685298";"5";"85511";"8551";"Reservation services for air transportation"
"685299";"5";"85512";"8551";"Reservation services for rail transportation"
"685300";"5";"85513";"8551";"Reservation services for bus transportation"
"685301";"5";"85514";"8551";"Reservation services for vehicle rental"
"685302";"5";"85519";"8551";"Other transportation arrangement and reservation services n.e.c."
"685303";"4";"8552";"855";"Reservation services for accommodation, cruises and package tours"
"685304";"5";"85521";"8552";"Reservation services for accommodation"
"685305";"5";"85522";"8552";"Time-share exchange services"
"685306";"5";"85523";"8552";"Reservation services for cruises"
"685307";"5";"85524";"8552";"Reservation services for package tours"
"685308";"4";"8553";"855";"Other reservation services"
"685309";"5";"85531";"8553";"Reservation services for convention centres, congress centres and exhibition halls"
"685310";"5";"85539";"8553";"Reservation services for event tickets, entertainment and recreational services and other reservation services"
"685311";"4";"8554";"855";"Tour operator services"
"685312";"5";"85540";"8554";"Tour operator services"
"685313";"4";"8555";"855";"Tourist guide services"
"685314";"5";"85550";"8555";"Tourist guide services"
"685315";"4";"8556";"855";"Tourism promotion and visitor information services"
"685316";"5";"85561";"8556";"Tourism promotion services"
"685317";"5";"85562";"8556";"Visitor information services"
"685318";"3";"859";"85";"Other support services"
"685319";"4";"8591";"859";"Credit reporting services"
"685320";"5";"85910";"8591";"Credit reporting services"
"685321";"4";"8592";"859";"Collection agency services"
"685322";"5";"85920";"8592";"Collection agency services"
"685323";"4";"8593";"859";"Telephone-based support services"
"685324";"5";"85931";"8593";"Telephone call centre services"
"685325";"5";"85939";"8593";"Other telephone-based support services"
"685326";"4";"8594";"859";"Combined office administrative services"
"685327";"5";"85940";"8594";"Combined office administrative services"
"685328";"4";"8595";"859";"Specialized office support services"
"685329";"5";"85951";"8595";"Duplicating services"
"685330";"5";"85952";"8595";"Mailing list compilation services"
"685331";"5";"85953";"8595";"Mailing services"
"685332";"5";"85954";"8595";"Document preparation and other specialized office support services"
"685333";"4";"8596";"859";"Convention and trade show assistance and organization services"
"685334";"5";"85961";"8596";"Convention assistance and organization services"
"685335";"5";"85962";"8596";"Trade show assistance and organization services"
"685336";"4";"8597";"859";"Landscape care and maintenance services"
"685337";"5";"85970";"8597";"Landscape care and maintenance services"
"685338";"4";"8599";"859";"Other information and support services n.e.c."
"685339";"5";"85991";"8599";"Other information services"
"685340";"5";"85999";"8599";"Other support services n.e.c."
"685341";"2";"86";"8";"Support services to agriculture, hunting, forestry, fishing, mining and utilities"
"685342";"3";"861";"86";"Support services to agriculture, hunting, forestry and fishing"
"685343";"4";"8611";"861";"Support services to crop production"
"685344";"5";"86111";"8611";"Post-harvest crop services"
"685345";"5";"86112";"8611";"Seed processing services"
"685346";"5";"86119";"8611";"Other support services to crop production"
"685347";"4";"8612";"861";"Animal husbandry services"
"685348";"5";"86121";"8612";"Farm animal husbandry services"
"685349";"5";"86129";"8612";"Other animal husbandry services"
"685350";"4";"8613";"861";"Support services to hunting"
"685351";"5";"86130";"8613";"Support services to hunting"
"685352";"4";"8614";"861";"Support services to forestry and logging"
"685353";"5";"86140";"8614";"Support services to forestry and logging"
"685354";"4";"8615";"861";"Support services to fishing"
"685355";"5";"86150";"8615";"Support services to fishing"
"685356";"3";"862";"86";"Support services to mining"
"685357";"4";"8621";"862";"Support services to mining"
"685358";"5";"86211";"8621";"Support services to oil and gas extraction"
"685359";"5";"86219";"8621";"Support services to other mining"
"685360";"3";"863";"86";"Support services to electricity, gas and water distribution"
"685361";"4";"8631";"863";"Support services to electricity transmission and distribution"
"685362";"5";"86311";"8631";"Electricity transmission services (on a fee or contract basis)"
"685363";"5";"86312";"8631";"Electricity distribution services (on a fee or contract basis)"
"685364";"4";"8632";"863";"Gas distribution services through mains (on a fee or contract basis)"
"685365";"5";"86320";"8632";"Gas distribution services through mains (on a fee or contract basis)"
"685366";"4";"8633";"863";"Water distribution services through mains (on a fee or contract basis)"
"685367";"5";"86330";"8633";"Water distribution services through mains (on a fee or contract basis)"
"685368";"4";"8634";"863";"Distribution services of steam, hot water and air-conditioning supply through mains (on a fee or contract basis)"
"685369";"5";"86340";"8634";"Distribution services of steam, hot water and air-conditioning supply through mains (on a fee or contract basis)"
"685370";"4";"8635";"863";"Water distribution services, except through mains (on a fee or contract basis)"
"685371";"5";"86350";"8635";"Water distribution services, except through mains (on a fee or contract basis)"
"685372";"2";"87";"8";"Maintenance, repair and installation (except construction) services"
"685373";"3";"871";"87";"Maintenance and repair services of fabricated metal products, machinery and equipment"
"685374";"4";"8711";"871";"Maintenance and repair services of fabricated metal products, except machinery and equipment"
"685375";"5";"87110";"8711";"Maintenance and repair services of fabricated metal products, except machinery and equipment"
"685376";"4";"8712";"871";"Maintenance and repair services of office and accounting machinery"
"685377";"5";"87120";"8712";"Maintenance and repair services of office and accounting machinery"
"685378";"4";"8713";"871";"Maintenance and repair services of computers and peripheral equipment"
"685379";"5";"87130";"8713";"Maintenance and repair services of computers and peripheral equipment"
"685380";"4";"8714";"871";"Maintenance and repair of transport machinery and equipment"
"685381";"5";"87141";"8714";"Maintenance and repair services of motor vehicles"
"685382";"5";"87142";"8714";"Maintenance and repair services of motorcycles"
"685383";"5";"87143";"8714";"Maintenance and repair services of trailers, semi-trailers and other motor vehicles n.e.c."
"685384";"5";"87149";"8714";"Maintenance and repair services of other transport equipment"
"685385";"4";"8715";"871";"Maintenance and repair services of other machinery and equipment"
"685386";"5";"87151";"8715";"Maintenance and repair services of electrical household appliances"
"685387";"5";"87152";"8715";"Maintenance and repair services of electrical machinery and apparatus n.e.c."
"685388";"5";"87153";"8715";"Maintenance and repair services of telecommunication equipment and apparatus"
"685389";"5";"87154";"8715";"Maintenance and repair services of medical, precision and optical instruments"
"685390";"5";"87155";"8715";"Maintenance and repair services of consumer electronics"
"685391";"5";"87156";"8715";"Maintenance and repair services of commercial and industrial machinery"
"685392";"5";"87157";"8715";"Maintenance and repair services of elevators and escalators"
"685393";"5";"87159";"8715";"Maintenance and repair services of other equipment"
"685394";"3";"872";"87";"Repair services of other goods"
"685395";"4";"8721";"872";"Repair services of footwear and leather goods"
"685396";"5";"87210";"8721";"Repair services of footwear and leather goods"
"685397";"4";"8722";"872";"Repair services of watches, clocks and jewellery"
"685398";"5";"87220";"8722";"Repair services of watches, clocks and jewellery"
